match_key,career_match_index,career_stage,season,season_match_number,season_stage,date,day_of_week,week_of_season,days_since_last_match,is_back_to_back,match_density_3days,match_no,total_matches_that_day,multi_game_day,first_match_of_day,last_match_of_day,same_day_opponent_seq,opponent,opponent_slug,season_opponent_seq,is_repeat_opponent,rivalry,deaf_school,match_type,game_importance,game_importance_score,event_name,milestone_flag,set_scores,set_count,set_result,set_diff,result,location,forfeited,injured,sick,comeback_win,revenge_match,redemption_game,highlight_match,birthday_match,is_conference,is_playoffs,is_tournament,is_championship,total_points_for,total_points_against,margin_pct,high_margin_win,low_margin_loss,did_play,played_all_sets,favorite_match,stats_available,personal_performance_score,personal_performance_score_norm100,personal_performance_score_norm01,personal_performance_per_set,personal_performance_per_set_norm100,personal_performance_per_set_norm01,season_avg_performance_score,season_avg_performance_score_norm100,season_avg_performance_score_norm01,personal_performance_percentile,personal_performance_percentile_norm01,performance_brilliance_score,performance_brilliance_score_norm100,performance_brilliance_score_norm01,performance_label,fan_excitement,game_rating,clutch_factor,clutch_performance_flag,below_avg_performance,form_trend_label,efficiency_score,offensive_focus_score,defensive_impact_score,zero_stat_match,season_highs_flags,career_highs_flags,record_breaker_flag,best_performance_of_season,best_match_of_season,heartbreaker,dominant_sweep,momentum_swing,deciding_set_win,deciding_set_loss,bounceback_win,opponent_strength_tier,upset_victory,predictable_match,team_needed_win,energy_boost_game,confidence_boost_game,high_impact_win,offense_dominant_match,defense_dominant_match,balanced_match,low_error_game,win_streak,loss_streak,prev_result,prev_percentile,prev_win_streak,prev_loss_streak,was_set_swept,swept_opponent,deciding_set_played,sets_played,kills_attacking,kills_per_set_attacking,kill_pct_attacking,kill_att_attacking,kill_err_attacking,hit_pct_attacking,assists_ball_handling,assists_per_set_ball_handling,ball_handling_att_ball_handling,ball_handling_err_ball_handling,solo_blks_blocking,assisted_blks_blocking,total_blks_blocking,blks_per_set_blocking,blk_err_blocking,digs_digging,dig_err_digging,digs_per_set_digging,receiving_serve_receiving,receiving_err_serve_receiving,receiving_per_set_serve_receiving,aces_serving,aces_per_set_serving,ace_pct_serving,serve_att_serving,serve_err_serving,serve_pct_serving,points_serving,maxpreps
SR_09-14_SJCP_3,117.0,late,SR,11,early,2019-09-14,Saturday,3,0,False,6,3,5,True,False,False,1,St. John's Catholic Prep,SJCP,1,False,False,False,regular,low,0,Oriole Classic 2019 @ Maryland,,"18-25,16-25",2,0-2,-2,L,neutral,False,False,False,False,False,False,False,False,False,False,True,False,50,34,0.19,False,True,True,True,False,True,348.0,23.2,0.232,174.0,28.0,0.28,568.61,0.0,0.0,17.8,0.178,3,25.0,0.25,QUIET,0.6,0.61,0.0,False,True,FLAT,34.8,0.984,8.0,False,total_blks_blocking,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,0,1,T,40.0,0.0,0.0,True,False,False,2.0,4.0,2.0,23.5,17.0,4.0,0.0,1.0,0.5,2.0,0.0,0.0,1.0,1.0,0.5,0.0,8.0,0.0,4.0,8.0,4.0,4.0,1.0,0.5,12.5,8.0,1.0,87.5,4.0,https://www.maxpreps.com/games/09-14-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-st-johns-catholic-prep.htm?c=zz-mVFyWi0eZ5kSQmFtHqg
SR_09-14_MSD_4,118.0,late,SR,12,early,2019-09-14,Saturday,3,0,False,6,4,5,True,False,False,2,Maryland School for the Deaf,MSD,2,True,True,True,regular,low,0,Oriole Classic 2019 @ Maryland,,"25-18,17-25,18-16",3,2-1,1,W,away,False,False,False,False,False,True,False,False,False,False,True,False,60,59,0.008,False,False,True,True,False,True,355.0,24.0,0.24,118.33,15.0,0.15,568.61,0.0,0.0,20.0,0.2,1,8.3,0.083,QUIET,3.4,0.62,0.0,False,True,FLAT,88.75,0.945,8.33,False,,,False,False,False,False,False,False,True,False,False,Low,False,True,False,False,False,False,True,True,True,False,1,0,L,17.778,0.0,1.0,False,False,True,3.0,5.0,1.7,23.8,21.0,0.0,0.238,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.3,15.0,2.0,5.0,1.0,0.3,11.1,9.0,1.0,88.9,3.0,https://www.maxpreps.com/games/09-14-2019/volleyball-19/maryland-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=6yBlF3an7kquIU0xy9I1Sg
SR_09-14_NL_5,119.0,late,SR,13,early,2019-09-14,Saturday,3,0,False,6,5,5,True,False,True,1,New Life Christian School,NL,1,False,False,False,regular,low,0,Oriole Classic 2019 @ Maryland,,"25-12,25-15",2,2-0,2,W,away,False,False,False,False,False,False,False,False,False,False,False,False,50,27,0.299,False,False,True,True,False,True,592.6,53.6,0.536,296.3,56.6,0.566,568.61,0.0,0.0,51.1,0.511,1,8.3,0.083,QUIET,0.0,1.04,0.0,False,False,UP,197.53,0.984,6.0,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,True,2,0,W,20.0,1.0,0.0,False,True,False,2.0,4.0,2.0,33.3,12.0,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.5,5.0,1.0,2.5,3.0,1.5,30.0,10.0,1.0,90.0,8.0,https://www.maxpreps.com/games/09-14-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-varsity-opponent.htm?c=zTlurXAekU6DPGK1hKcfnw
SR_09-17_WCA_1,120.0,late,SR,14,early,2019-09-17,Tuesday,3,3,False,1,1,1,False,,,1,Washington Christian Academy,WCA,1,False,False,False,regular,low,0,,,"25-17,23-25,25-8,25-22",4,3-1,2,W,away,False,False,False,False,False,False,False,False,True,False,False,False,98,72,0.153,False,False,True,True,False,True,663.7,62.5,0.625,165.92,26.1,0.261,568.61,0.0,0.0,66.7,0.667,1,8.3,0.083,QUIET,0.0,1.17,0.0,False,False,UP,60.34,0.96,9.75,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,3,0,W,51.111,2.0,0.0,False,False,False,4.0,13.0,3.3,36.1,36.0,5.0,0.222,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,6.0,15.0,2.0,3.8,8.0,2.0,30.8,26.0,3.0,88.5,19.0,https://www.maxpreps.com/games/09-17-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-washington-christian-academy.htm?c=axNdllYxWEurhP6yIAESJA
SR_09-19_BURKE_1,121.0,late,SR,15,early,2019-09-19,Thursday,4,2,False,2,1,1,False,,,1,Burke,BURKE,1,False,False,False,regular,low,0,,,"25-11,25-17,25-6",3,3-0,3,W,away,False,False,False,False,False,False,False,False,True,False,False,False,75,34,0.376,False,False,True,True,False,True,900.3,92.0,0.92,300.1,57.5,0.575,568.61,0.0,0.0,93.3,0.933,12,100.0,1.0,ICONIC,0.0,1.58,0.0,False,False,UP,180.06,0.996,2.0,False,aces_serving,aces_serving,True,False,True,False,True,False,False,False,False,Low,False,False,False,False,False,True,True,False,False,False,4,0,W,66.667,3.0,0.0,False,True,False,3.0,7.0,2.3,43.8,16.0,2.0,0.312,2.0,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,4.0,0.0,1.3,14.0,4.7,53.8,26.0,2.0,92.3,22.0,https://www.maxpreps.com/games/09-19-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-varsity-opponent.htm?c=pYtUyF_aB0mHcg6tmNSBEA
SR_09-21_DCI_1,123.0,late,SR,19,mid,2019-09-21,Saturday,4,0,False,6,1,5,True,True,False,1,DC International,DCI,2,True,False,False,regular,low,0,Model Invitational 2019,,"25-10,24-26,14-16",3,1-2,-1,L,home,False,False,False,False,False,False,False,True,False,False,True,False,52,63,-0.096,False,True,True,True,False,True,423.9,32.6,0.326,141.3,20.4,0.204,568.61,0.0,0.0,31.1,0.311,3,25.0,0.25,QUIET,1.8,0.75,0.0,False,True,DOWN,52.99,0.968,7.67,False,total_blks_blocking,,False,False,False,False,False,True,False,True,False,Low,False,True,False,False,False,False,True,True,True,False,0,1,W,93.333,4.0,0.0,False,False,True,3.0,10.0,3.3,29.4,34.0,6.0,0.118,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3,0.0,6.0,2.0,2.0,17.0,0.0,5.7,1.0,0.3,12.5,8.0,1.0,87.5,4.0,https://www.maxpreps.com/games/09-21-2019/volleyball-19/dc-international-vs-model-secondary-school-for-the-deaf.htm?c=X-FIs7wPTE2Z3BT8LVBJ3Q
SR_09-21_SWW_2,126.0,late,SR,18,mid,2019-09-21,Saturday,4,0,False,6,2,5,True,False,False,1,School Without Walls,SWW,1,False,False,False,regular,low,0,Model Invitational 2019,,"25-9,25-9",2,2-0,2,W,home,False,False,False,False,False,True,False,True,False,False,True,False,50,18,0.471,False,False,True,True,False,True,555.7,49.0,0.49,277.85,52.3,0.523,568.61,0.0,0.0,48.9,0.489,1,8.3,0.083,QUIET,1.4,0.98,0.0,False,True,FLAT,277.85,0.986,4.0,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,True,1,0,L,31.111,0.0,1.0,False,True,False,2.0,1.0,0.5,25.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.5,1.0,0.0,0.5,4.0,2.0,36.4,11.0,0.0,100.0,9.0,https://www.maxpreps.com/games/09-21-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-school-without-walls.htm?c=-73onImFOUOZsDC0-raGlA
SR_09-21_KAA_3,122.0,late,SR,20,mid,2019-09-21,Saturday,4,0,False,6,3,5,True,False,False,1,King Abdullah Academy,KAA,1,False,False,False,regular,low,0,Model Invitational 2019,,"25-15,25-17",2,2-0,2,W,home,False,False,False,False,False,False,False,True,False,False,True,False,50,32,0.22,False,False,True,True,False,True,964.6,100.0,1.0,482.3,100.0,1.0,568.61,0.0,0.0,100.0,1.0,6,50.0,0.5,SOLID,0.8,1.7,0.0,False,False,UP,321.53,0.994,3.5,False,personal_performance_score;personal_performance_per_set,,False,True,False,False,True,False,False,False,False,Low,False,False,False,False,False,False,True,False,False,True,2,0,W,48.889,1.0,0.0,False,True,False,2.0,6.0,3.0,54.5,11.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,1.5,4.0,2.0,50.0,8.0,2.0,75.0,6.0,https://www.maxpreps.com/games/09-21-2019/volleyball-19/king-abdullah-academy-vs-model-secondary-school-for-the-deaf.htm?c=CA3iSxhjQEOi0PU-wPED6g
SR_09-21_BULLIS_4,124.0,late,SR,17,mid,2019-09-21,Saturday,4,0,False,6,4,5,True,False,False,1,Bullis,BULLIS,1,False,False,False,regular,low,0,Model Invitational 2019,,"25-18,25-17",2,2-0,2,W,home,False,False,False,False,True,True,False,True,False,False,True,False,50,35,0.176,False,False,True,True,False,True,650.3,60.8,0.608,325.15,63.3,0.633,568.61,0.0,0.0,64.4,0.644,3,25.0,0.25,QUIET,1.9,1.14,0.0,False,False,FLAT,216.77,0.984,6.0,False,total_blks_blocking,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,True,3,0,W,100.0,2.0,0.0,False,True,False,2.0,4.0,2.0,19.0,21.0,2.0,0.095,1.0,0.5,2.0,0.0,0.0,1.0,1.0,0.5,0.0,7.0,0.0,3.5,5.0,0.0,2.5,6.0,3.0,54.5,11.0,0.0,100.0,9.0,https://www.maxpreps.com/games/09-21-2019/volleyball-19/bullis-vs-model-secondary-school-for-the-deaf.htm?c=KrROSbehPUONbTHtTqXyVQ
SR_09-21_BULLIS_5,125.0,late,SR,16,mid,2019-09-21,Saturday,4,2,False,6,5,5,True,False,True,2,Bullis,BULLIS,2,True,False,False,regular,low,0,Model Invitational 2019,,"25-18,25-18",2,0-2,-2,L,home,False,False,False,False,False,False,False,True,False,False,True,False,36,50,-0.163,False,False,True,True,False,True,260.6,12.3,0.123,130.3,17.8,0.178,568.61,0.0,0.0,11.1,0.111,1,8.3,0.083,QUIET,0.8,0.46,0.0,False,True,DOWN,130.3,0.925,11.0,False,,,False,False,False,False,False,True,False,False,False,Low,False,False,False,False,False,False,True,True,True,True,0,1,W,64.444,3.0,0.0,True,False,False,2.0,4.0,2.0,23.5,17.0,0.0,0.235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,12.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,80.0,1.0,https://www.maxpreps.com/games/09-21-2019/volleyball-19/bullis-vs-model-secondary-school-for-the-deaf.htm?c=G9nQB_qrYkSFMXaIJAzBfQ
SR_09-24_FIELD_1,127.0,late,SR,21,mid,2019-09-24,Tuesday,4,3,False,1,1,1,False,,,1,Field,FIELD,1,False,False,False,regular,low,0,,,"25-23,25-10,25-15",3,3-0,3,W,home,False,False,False,False,False,False,False,False,True,False,False,False,75,48,0.22,False,False,True,True,False,True,772.3,76.0,0.76,257.43,47.5,0.475,568.61,0.0,0.0,80.0,0.8,2,16.7,0.167,QUIET,0.0,1.36,0.0,False,False,UP,154.46,0.973,9.0,False,,,False,False,False,False,True,False,False,False,False,Low,False,False,False,True,True,False,True,True,True,False,1,0,L,11.111,0.0,1.0,False,True,False,3.0,12.0,4.0,54.5,22.0,3.0,0.409,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,4.3,14.0,0.0,4.7,5.0,1.7,22.7,22.0,1.0,95.5,16.0,https://www.maxpreps.com/games/09-24-2019/volleyball-19/field-vs-model-secondary-school-for-the-deaf.htm?c=oourAhepTEyW0owetGekiQ
SR_09-25_SJDS_1,128.0,late,SR,22,mid,2019-09-25,Wednesday,4,1,True,2,1,1,False,,,1,Smith Jewish Day School,SJDS,1,False,False,False,regular,low,0,,,"25-10,25-13,25-23",3,3-0,3,W,away,False,False,False,False,False,False,False,False,False,False,False,False,75,46,0.24,False,False,True,True,False,True,639.6,59.5,0.595,213.2,37.2,0.372,568.61,0.0,0.0,57.8,0.578,1,8.3,0.083,QUIET,0.0,1.12,0.0,False,False,FLAT,79.95,0.963,11.33,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,2,0,W,80.0,1.0,0.0,False,True,False,3.0,7.0,2.3,41.2,17.0,4.0,0.176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,6.0,16.0,3.0,5.3,4.0,1.3,23.5,17.0,0.0,100.0,12.0,https://www.maxpreps.com/games/09-25-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-varsity-opponent.htm?c=WfbD-GDGtU2MfiORyXR9iA
SR_09-27_GTD_1,129.0,late,SR,23,mid,2019-09-27,Friday,5,2,False,2,1,1,False,,,1,Georgetown Day,GTD,1,False,False,False,regular,low,0,,,"20-25,25-18,9-25,21-25",4,1-3,-2,L,home,False,False,False,False,False,False,False,False,False,False,False,False,93,75,0.107,False,True,True,True,False,True,416.0,31.6,0.316,104.0,11.7,0.117,568.61,0.0,0.0,28.9,0.289,3,25.0,0.25,QUIET,0.2,0.73,0.0,False,True,DOWN,46.22,0.91,12.75,False,receiving_serve_receiving,,False,False,False,False,False,True,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,0,1,W,57.778,2.0,0.0,False,False,False,4.0,8.0,2.0,17.8,45.0,3.0,0.111,1.0,0.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.3,30.0,4.0,7.5,3.0,0.8,23.1,13.0,1.0,92.3,6.0,https://www.maxpreps.com/games/09-27-2019/volleyball-19/georgetown-day-vs-model-secondary-school-for-the-deaf.htm?c=8QSwh2dDbkuQnPJ8lKOG8A
SR_09-30_SSFS_1,130.0,late,SR,24,mid,2019-09-30,Monday,5,3,False,1,1,1,False,,,1,Sandy Spring Friends,SSFS,1,False,False,False,regular,low,0,,,"25-8,25-6,25-8",3,3-0,3,W,away,False,False,False,False,False,False,False,False,True,False,False,False,75,22,0.546,False,False,True,True,False,True,784.3,77.5,0.775,261.43,48.4,0.484,568.61,0.0,0.0,82.2,0.822,2,16.7,0.167,QUIET,0.0,1.38,0.0,False,False,UP,196.08,0.99,3.33,False,,,False,False,False,False,True,False,False,False,False,Low,False,False,False,True,True,False,True,False,False,False,1,0,L,28.889,0.0,1.0,False,True,False,3.0,6.0,2.0,42.9,14.0,2.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.7,2.0,0.0,0.7,7.0,2.3,41.2,17.0,1.0,94.1,14.0,https://www.maxpreps.com/games/09-30-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-sandy-spring-friends.htm?c=vXhBTV1b-kCMrbsQbKyk7w
SR_10-04_ISD_1,131.0,late,SR,28,mid,2019-10-04,Friday,6,0,False,4,1,4,True,True,False,1,Indiana School for the Deaf,ISD,1,False,False,True,regular,low,0,SpikeOut 2019 @ Riverside,,"25-18,25-24",2,2-0,2,W,neutral,False,False,False,False,False,True,False,False,False,False,True,False,50,42,0.087,False,False,True,True,False,True,698.3,66.8,0.668,349.15,68.9,0.689,568.61,0.0,0.0,71.1,0.711,1,8.3,0.083,QUIET,1.4,1.23,0.0,False,False,FLAT,116.38,0.984,8.5,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,2,0,W,82.222,1.0,0.0,False,True,False,2.0,11.0,5.5,36.7,30.0,4.0,0.233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,9.0,1.0,4.5,3.0,1.5,37.5,8.0,0.0,100.0,5.0,https://www.maxpreps.com/games/10-04-2019/volleyball-19/indiana-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=f9flUAU6O06spxnElldSKA
SR_10-04_CSDF_2,132.0,late,SR,27,mid,2019-10-04,Friday,6,0,False,4,2,4,True,False,False,1,California School for the Deaf,CSDF,1,False,False,True,regular,low,0,SpikeOut 2019 @ Riverside,,"25-14,25-17",2,2-0,2,W,neutral,False,False,False,False,False,True,False,False,False,False,True,False,50,31,0.235,False,False,True,True,False,True,762.3,74.8,0.748,381.15,76.4,0.764,568.61,0.0,0.0,77.8,0.778,1,8.3,0.083,QUIET,1.3,1.34,0.0,False,False,FLAT,190.58,0.987,6.5,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,3,0,W,71.111,2.0,0.0,False,True,False,2.0,7.0,3.5,28.0,25.0,3.0,0.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.5,6.0,0.0,3.0,4.0,2.0,57.1,7.0,0.0,100.0,5.0,https://www.maxpreps.com/games/10-04-2019/volleyball-19/california-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=5B-gOLdv6UqIHutSwlg3gQ
SR_10-04_TSD_3,134.0,late,SR,26,mid,2019-10-04,Friday,6,0,False,4,3,4,True,False,False,1,Texas School for the Deaf,TSD,1,False,False,True,regular,low,0,SpikeOut 2019 @ Riverside,,"22-25,11-25",2,0-2,-2,L,neutral,False,False,False,False,False,False,False,False,False,False,True,False,50,33,0.205,False,True,True,True,False,True,225.5,7.9,0.079,112.75,13.7,0.137,568.61,0.0,0.0,6.7,0.067,1,8.3,0.083,QUIET,0.6,0.4,0.0,False,True,DOWN,32.21,0.93,12.0,False,,,False,False,False,False,False,True,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,0,1,W,77.778,3.0,0.0,True,False,False,2.0,2.0,1.0,9.1,22.0,6.0,-0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,16.0,0.0,8.0,1.0,0.5,14.3,7.0,0.0,100.0,4.0,https://www.maxpreps.com/games/10-04-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-texas-school-for-the-deaf.htm?c=1CZVdjkiLESPmWMPwddQIg
SR_10-04_CSDR_4,133.0,late,SR,25,mid,2019-10-04,Friday,6,4,False,4,4,4,True,False,True,1,California School for the Deaf-Riverside,CSDR,1,False,False,True,regular,low,0,SpikeOut 2019 @ Riverside,,"22-25,25-23,15-14",3,2-1,1,W,away,False,False,False,True,False,True,False,False,False,False,True,False,62,62,0.0,False,False,True,True,False,True,643.3,60.0,0.6,214.43,37.4,0.374,568.61,0.0,0.0,60.0,0.6,1,8.3,0.083,QUIET,3.3,1.13,0.0,False,False,FLAT,160.83,0.965,9.0,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,1,0,L,6.667,0.0,1.0,False,False,True,3.0,10.0,3.3,41.7,24.0,3.0,0.292,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,5.0,12.0,0.0,4.0,3.0,1.0,23.1,13.0,0.0,100.0,8.0,https://www.maxpreps.com/games/10-04-2019/volleyball-19/california-school-for-the-deaf-riverside-vs-model-secondary-school-for-the-deaf.htm?c=pihzlNYVq0a9p059m_dfLg
SR_10-05_ISD_1,135.0,late,SR,29,mid,2019-10-05,Saturday,6,1,True,6,1,2,True,True,False,1,Indiana School for the Deaf,ISD,2,True,False,True,regular,low,0,SpikeOut 2019 @ Riverside,,"25-17,25-13",2,2-0,2,W,neutral,False,False,False,False,False,True,False,False,False,False,True,False,50,30,0.25,False,False,True,True,False,True,271.9,13.7,0.137,135.95,19.1,0.191,568.61,0.0,0.0,13.3,0.133,1,8.3,0.083,QUIET,1.3,0.48,0.0,False,True,FLAT,38.84,0.958,9.5,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,2,0,W,60.0,1.0,0.0,False,True,False,2.0,7.0,3.5,25.0,28.0,4.0,0.107,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.5,10.0,2.0,5.0,0.0,0.0,0.0,6.0,0.0,100.0,3.0,https://www.maxpreps.com/games/10-05-2019/volleyball-19/indiana-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=uxhCmqiCxkuRNURdxgYWrw
SR_10-05_TSD_2,136.0,late,SR,30,mid,2019-10-05,Saturday,6,0,False,6,2,2,True,False,True,1,Texas School for the Deaf,TSD,2,True,False,True,regular,low,0,SpikeOut 2019 @ Riverside,,"16-25,14-25",2,0-2,-2,L,neutral,False,False,False,False,False,False,False,False,False,False,True,False,50,30,0.25,False,True,True,True,False,True,385.8,27.9,0.279,192.9,32.4,0.324,568.61,0.0,0.0,22.2,0.222,1,8.3,0.083,QUIET,0.6,0.68,0.0,False,True,FLAT,48.22,0.963,12.0,False,,,False,False,False,False,False,True,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,0,1,W,13.333,2.0,0.0,True,False,False,2.0,7.0,3.5,22.6,31.0,5.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,4.5,15.0,2.0,7.5,1.0,0.5,16.7,6.0,0.0,100.0,2.0,https://www.maxpreps.com/games/10-05-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-texas-school-for-the-deaf.htm?c=9lwl75e5H0CKfKiPKkOvmA
SR_10-08_OAKCREST_1,137.0,late,SR,31,late,2019-10-08,Tuesday,6,3,False,1,1,1,False,,,1,Oakcrest,OAKCREST,1,False,False,False,regular,low,0,,,"25-13,25-21,25-19",3,3-0,3,W,home,False,False,False,False,False,False,False,False,False,False,False,False,75,53,0.172,False,False,True,True,False,True,787.5,77.9,0.779,262.5,48.7,0.487,568.61,0.0,0.0,84.4,0.844,4,33.3,0.333,QUIET,0.0,1.38,0.0,False,False,UP,131.25,0.971,10.67,False,kills_attacking,,False,False,False,False,True,False,False,False,False,Low,False,False,False,True,True,False,True,True,True,False,1,0,L,22.222,0.0,1.0,False,True,False,3.0,14.0,4.7,50.0,28.0,1.0,0.464,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.7,24.0,2.0,8.0,3.0,1.0,30.0,10.0,2.0,80.0,4.0,https://www.maxpreps.com/games/10-08-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-oakcrest.htm?c=L00XN2jRbEC6wBbufPDRRA
SR_10-10_BHA_1,138.0,late,SR,32,late,2019-10-10,Thursday,7,2,False,2,1,1,False,,,1,Berman Hebrew Academy,BHA,1,False,False,False,regular,low,0,,,"25-17,25-9,25-7",3,3-0,3,W,home,False,False,False,False,False,False,False,False,True,False,False,False,75,33,0.389,False,False,True,True,False,True,948.3,98.0,0.98,316.1,61.2,0.612,568.61,0.0,0.0,97.8,0.978,6,50.0,0.5,SOLID,0.0,1.67,0.0,False,False,UP,237.08,0.98,7.67,False,total_blks_blocking,,False,False,False,False,True,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,2,0,W,84.444,1.0,0.0,False,True,False,3.0,5.0,1.7,62.5,8.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,15.0,0.0,5.0,8.0,0.0,2.7,4.0,1.3,36.4,11.0,2.0,81.8,7.0,https://www.maxpreps.com/games/10-10-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-varsity-opponent.htm?c=9tYDUg4qF0qxW7tK_Ln9KQ
SR_10-12_ROOSEVELT_1,142.0,late,SR,36,late,2019-10-12,Saturday,7,0,False,6,1,5,True,True,False,1,Roosevelt,ROOSEVELT,1,False,False,False,regular,low,0,Tiger Paws Invitational 2019 @ Wilson,,"18-25,25-23,12-15",3,1-2,-1,L,neutral,False,False,False,False,False,False,False,False,False,False,True,False,63,55,0.068,False,True,True,False,False,True,455.8,36.6,0.366,227.9,40.6,0.406,568.61,0.0,0.0,37.8,0.378,1,8.3,0.083,QUIET,1.7,0.8,0.0,False,True,DOWN,91.16,0.96,12.0,False,,,False,False,False,False,False,True,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,0,1,W,97.778,2.0,0.0,False,False,True,2.0,5.0,2.5,25.0,20.0,3.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,8.0,8.0,1.0,4.0,2.0,1.0,22.2,9.0,0.0,100.0,6.0,https://www.maxpreps.com/games/10-12-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-roosevelt.htm?c=CXg2zA5gMECXIs3SwzgDtQ
SR_10-12_PA_2,143.0,late,SR,37,late,2019-10-12,Saturday,7,0,False,6,2,5,True,False,False,1,Princess Anne,PA,1,False,False,False,regular,low,0,Tiger Paws Invitational 2019 @ Wilson,,"13-25,12-25",2,0-2,-2,L,neutral,False,False,False,False,False,False,False,False,False,False,True,False,50,25,0.333,False,True,True,True,False,True,446.9,35.5,0.355,223.45,39.6,0.396,568.61,0.0,0.0,35.6,0.356,1,8.3,0.083,QUIET,0.6,0.79,0.0,False,True,DOWN,49.66,0.983,9.0,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,0,2,L,37.778,0.0,1.0,True,False,False,2.0,3.0,1.5,16.7,18.0,7.0,-0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.5,15.0,1.0,7.5,1.0,0.5,33.3,3.0,0.0,100.0,1.0,https://www.maxpreps.com/games/10-12-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-princess-anne.htm?c=Wdf7AW-Qs0uZ5kj5J-9Pkg
